airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,delai_reservation,duree_vol,prix_par_heure,est_direct
Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,5,11520,Dernière minute,Long ( 8-20h ),903.5294117647059,0
Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,5,11520,Dernière minute,Long ( 8-20h ),848.3063328424153,0
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.17,5,11520,Dernière minute,Long ( 8-20h ),812.985179957657,0
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,5,11520,Dernière minute,Long ( 8-20h ),808.421052631579,0
Indigo,6E-2188,Delhi,Afternoon,one,Evening,Chennai,Economy,6.75,5,11179,Dernière minute,Moyen ( 3-8h ),1656.148148148148,0
Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.0,5,11625,Dernière minute,Long ( 8-20h ),1056.8181818181818,0
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,5,11625,Dernière minute,Long ( 8-20h ),955.2177485620379,0
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13.0,5,11625,Dernière minute,Long ( 8-20h ),894.2307692307693,0
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,5,11625,Dernière minute,Long ( 8-20h ),840.5639913232104,0
Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,5,11625,Dernière minute,Long ( 8-20h ),770.8885941644562,0
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Economy,11.33,5,11520,Dernière minute,Long ( 8-20h ),1016.7696381288614,0
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,5,11520,Dernière minute,Long ( 8-20h ),934.3065693430657,0
Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.33,5,11520,Dernière minute,Long ( 8-20h ),864.2160540135034,0
Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,5,11520,Dernière minute,Long ( 8-20h ),853.3333333333334,0
Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Economy,14.5,5,11520,Dernière minute,Long ( 8-20h ),794.4827586206897,0
Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,5,11520,Dernière minute,Très long ( > 20h ),515.8978952082401,0
Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,23.33,5,11520,Dernière minute,Très long ( > 20h ),493.784826403772,0
Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.33,5,11520,Dernière minute,Très long ( > 20h ),473.4895191122072,0
Air_India,AI-762,Delhi,Night,one,Night,Chennai,Economy,26.92,5,11520,Dernière minute,Très long ( > 20h ),427.9346210995542,0
Air_India,AI-481,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,22.67,5,11629,Dernière minute,Très long ( > 20h ),512.9686810763122,0
Air_India,AI-435,Delhi,Early_Morning,two_or_more,Early_Morning,Chennai,Economy,25.42,5,11629,Dernière minute,Très long ( > 20h ),457.4744295830055,0
Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,5,11940,Dernière minute,Long ( 8-20h ),1302.0719738276991,0
Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,6,11520,Dernière minute,Moyen ( 3-8h ),2161.3508442776733,0
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,6,11520,Dernière minute,Moyen ( 3-8h ),2064.516129032258,0
Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,6,11520,Dernière minute,Moyen ( 3-8h ),1819.9052132701422,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,6,11520,Dernière minute,Moyen ( 3-8h ),1627.1186440677966,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Economy,7.58,6,11520,Dernière minute,Moyen ( 3-8h ),1519.7889182058047,0
Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,6,11520,Dernière minute,Long ( 8-20h ),1396.3636363636363,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Economy,8.75,6,11520,Dernière minute,Long ( 8-20h ),1316.5714285714287,0
Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,6,11520,Dernière minute,Long ( 8-20h ),1202.5052192066805,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Economy,10.25,6,11520,Dernière minute,Long ( 8-20h ),1123.9024390243903,0
Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,6,11520,Dernière minute,Long ( 8-20h ),1105.566218809981,0
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,6,11520,Dernière minute,Long ( 8-20h ),1039.71119133574,0
Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,6,11520,Dernière minute,Long ( 8-20h ),1008.7565674255692,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,6,11520,Dernière minute,Long ( 8-20h ),927.536231884058,0
Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,6,11520,Dernière minute,Long ( 8-20h ),903.5294117647059,0
Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,6,11520,Dernière minute,Long ( 8-20h ),848.3063328424153,0
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.17,6,11520,Dernière minute,Long ( 8-20h ),812.985179957657,0
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,6,11520,Dernière minute,Long ( 8-20h ),808.421052631579,0
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,6,11625,Dernière minute,Long ( 8-20h ),955.2177485620379,0
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13.0,6,11625,Dernière minute,Long ( 8-20h ),894.2307692307693,0
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,6,11625,Dernière minute,Long ( 8-20h ),840.5639913232104,0
Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,6,11625,Dernière minute,Long ( 8-20h ),770.8885941644562,0
Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.0,6,11730,Dernière minute,Long ( 8-20h ),1066.3636363636363,0
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Economy,11.33,6,11520,Dernière minute,Long ( 8-20h ),1016.7696381288614,0
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,6,11520,Dernière minute,Long ( 8-20h ),934.3065693430657,0
Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.33,6,11520,Dernière minute,Long ( 8-20h ),864.2160540135034,0
Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,6,11520,Dernière minute,Long ( 8-20h ),853.3333333333334,0
Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,Economy,16.83,6,11520,Dernière minute,Long ( 8-20h ),684.4919786096258,0
Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Economy,20.83,6,11520,Dernière minute,Très long ( > 20h ),553.0484877580413,0
Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,6,11520,Dernière minute,Très long ( > 20h ),515.8978952082401,0
Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,23.33,6,11520,Dernière minute,Très long ( > 20h ),493.784826403772,0
Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.33,6,11520,Dernière minute,Très long ( > 20h ),473.4895191122072,0
Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Economy,16.33,6,11940,Dernière minute,Long ( 8-20h ),731.1696264543785,0
Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,7,11520,Dernière minute,Moyen ( 3-8h ),2161.3508442776733,0
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,7,11520,Dernière minute,Moyen ( 3-8h ),2064.516129032258,0
Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,7,11520,Dernière minute,Moyen ( 3-8h ),1819.9052132701422,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,7,11520,Dernière minute,Moyen ( 3-8h ),1627.1186440677966,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Economy,7.58,7,11520,Dernière minute,Moyen ( 3-8h ),1519.7889182058047,0
Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,7,11520,Dernière minute,Long ( 8-20h ),1396.3636363636363,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Economy,8.75,7,11520,Dernière minute,Long ( 8-20h ),1316.5714285714287,0
Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,7,11520,Dernière minute,Long ( 8-20h ),1202.5052192066805,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Economy,10.25,7,11520,Dernière minute,Long ( 8-20h ),1123.9024390243903,0
Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,7,11520,Dernière minute,Long ( 8-20h ),1105.566218809981,0
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,7,11520,Dernière minute,Long ( 8-20h ),1039.71119133574,0
Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,7,11520,Dernière minute,Long ( 8-20h ),1008.7565674255692,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,7,11520,Dernière minute,Long ( 8-20h ),927.536231884058,0
Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,7,11520,Dernière minute,Long ( 8-20h ),903.5294117647059,0
Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,7,11520,Dernière minute,Long ( 8-20h ),848.3063328424153,0
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.17,7,11520,Dernière minute,Long ( 8-20h ),812.985179957657,0
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,7,11520,Dernière minute,Long ( 8-20h ),808.421052631579,0
Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Economy,15.58,7,11520,Dernière minute,Long ( 8-20h ),739.4094993581515,0
Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.0,7,11625,Dernière minute,Long ( 8-20h ),1056.8181818181818,0
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,7,11625,Dernière minute,Long ( 8-20h ),955.2177485620379,0
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13.0,7,11625,Dernière minute,Long ( 8-20h ),894.2307692307693,0
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,7,11625,Dernière minute,Long ( 8-20h ),840.5639913232104,0
Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,7,11625,Dernière minute,Long ( 8-20h ),770.8885941644562,0
Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,Economy,16.08,7,11625,Dernière minute,Long ( 8-20h ),722.9477611940299,0
Air_India,AI-401,Delhi,Early_Morning,one,Evening,Chennai,Economy,10.25,7,11520,Dernière minute,Long ( 8-20h ),1123.9024390243903,0
Air_India,AI-764,Delhi,Evening,one,Evening,Chennai,Economy,26.75,7,11520,Dernière minute,Très long ( > 20h ),430.6542056074766,0
Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Economy,23.42,7,11940,Dernière minute,Très long ( > 20h ),509.82066609735267,0
Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,8,11520,Achat court terme,Moyen ( 3-8h ),2161.3508442776733,0
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,8,11520,Achat court terme,Moyen ( 3-8h ),2064.516129032258,0
Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,8,11520,Achat court terme,Moyen ( 3-8h ),1819.9052132701422,0
Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,8,11520,Achat court terme,Moyen ( 3-8h ),1627.1186440677966,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Economy,7.58,8,11520,Achat court terme,Moyen ( 3-8h ),1519.7889182058047,0
Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,8,11520,Achat court terme,Long ( 8-20h ),1396.3636363636363,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Economy,8.75,8,11520,Achat court terme,Long ( 8-20h ),1316.5714285714287,0
Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,8,11520,Achat court terme,Long ( 8-20h ),1202.5052192066805,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Economy,10.25,8,11520,Achat court terme,Long ( 8-20h ),1123.9024390243903,0
Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,8,11520,Achat court terme,Long ( 8-20h ),1105.566218809981,0
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,8,11520,Achat court terme,Long ( 8-20h ),1039.71119133574,0
Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,8,11520,Achat court terme,Long ( 8-20h ),1008.7565674255692,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,8,11520,Achat court terme,Long ( 8-20h ),927.536231884058,0
Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,8,11520,Achat court terme,Long ( 8-20h ),903.5294117647059,0
Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,8,11520,Achat court terme,Long ( 8-20h ),848.3063328424153,0
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.17,8,11520,Achat court terme,Long ( 8-20h ),812.985179957657,0
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,8,11520,Achat court terme,Long ( 8-20h ),808.421052631579,0
Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Economy,15.58,8,11520,Achat court terme,Long ( 8-20h ),739.4094993581515,0
Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,8,11231,Achat court terme,Moyen ( 3-8h ),1604.4285714285713,0
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Economy,11.33,8,11520,Achat court terme,Long ( 8-20h ),1016.7696381288614,0
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,8,11520,Achat court terme,Long ( 8-20h ),934.3065693430657,0
Air_India,AI-401,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.83,8,11520,Achat court terme,Long ( 8-20h ),897.8955572876072,0
Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.33,8,11520,Achat court terme,Long ( 8-20h ),864.2160540135034,0
Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,8,11520,Achat court terme,Long ( 8-20h ),853.3333333333334,0
Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,Economy,16.83,8,11520,Achat court terme,Long ( 8-20h ),684.4919786096258,0
Air_India,AI-865,Delhi,Morning,one,Early_Morning,Chennai,Economy,20.67,8,11520,Achat court terme,Très long ( > 20h ),557.3294629898403,0
Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,8,11520,Achat court terme,Très long ( > 20h ),515.8978952082401,0
Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,23.33,8,11520,Achat court terme,Très long ( > 20h ),493.784826403772,0
Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.33,8,11520,Achat court terme,Très long ( > 20h ),473.4895191122072,0
Air_India,AI-762,Delhi,Night,one,Night,Chennai,Economy,25.08,8,11520,Achat court terme,Très long ( > 20h ),459.3301435406699,0
Air_India,AI-764,Delhi,Evening,one,Night,Chennai,Economy,28.42,8,11520,Achat court terme,Très long ( > 20h ),405.3483462350457,0
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,8,11940,Achat court terme,Long ( 8-20h ),981.101068200493,0
Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,8,11940,Achat court terme,Long ( 8-20h ),791.7771883289124,0
Air_India,AI-481,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,22.67,8,11629,Achat court terme,Très long ( > 20h ),512.9686810763122,0
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,9,10470,Achat court terme,Court ( < 3h ),3699.6466431095405,1
Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,9,11520,Achat court terme,Moyen ( 3-8h ),2161.3508442776733,0
Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,9,11520,Achat court terme,Moyen ( 3-8h ),1819.9052132701422,0
Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Economy,7.58,9,11520,Achat court terme,Moyen ( 3-8h ),1519.7889182058047,0
Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Economy,8.75,9,11520,Achat court terme,Long ( 8-20h ),1316.5714285714287,0
Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.0,9,11520,Achat court terme,Long ( 8-20h ),1047.2727272727273,0
Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,9,11520,Achat court terme,Long ( 8-20h ),1008.7565674255692,0
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,9,11520,Achat court terme,Long ( 8-20h ),946.5899753492193,0
Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,9,11520,Achat court terme,Long ( 8-20h ),903.5294117647059,0
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13.0,9,11520,Achat court terme,Long ( 8-20h ),886.1538461538462,0
Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,9,11520,Achat court terme,Long ( 8-20h ),848.3063328424153,0
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,9,11520,Achat court terme,Long ( 8-20h ),832.9718004338395,0
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,9,11520,Achat court terme,Long ( 8-20h ),808.421052631579,0
Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,9,11520,Achat court terme,Long ( 8-20h ),763.9257294429708,0
Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Economy,15.58,9,11520,Achat court terme,Long ( 8-20h ),739.4094993581515,0
Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Economy,10.25,9,11625,Achat court terme,Long ( 8-20h ),1134.1463414634147,0
Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,9,11520,Achat court terme,Long ( 8-20h ),1256.2704471101417,0
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Economy,11.33,9,11520,Achat court terme,Long ( 8-20h ),1016.7696381288614,0
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,9,11520,Achat court terme,Long ( 8-20h ),934.3065693430657,0
Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.33,9,11520,Achat court terme,Long ( 8-20h ),864.2160540135034,0
Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,9,11520,Achat court terme,Long ( 8-20h ),853.3333333333334,0
Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Economy,14.5,9,11520,Achat court terme,Long ( 8-20h ),794.4827586206897,0
Air_India,AI-865,Delhi,Morning,one,Early_Morning,Chennai,Economy,20.67,9,11520,Achat court terme,Très long ( > 20h ),557.3294629898403,0
Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,9,11520,Achat court terme,Très long ( > 20h ),515.8978952082401,0
Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,23.33,9,11520,Achat court terme,Très long ( > 20h ),493.784826403772,0
Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.33,9,11520,Achat court terme,Très long ( > 20h ),473.4895191122072,0
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,9,11940,Achat court terme,Moyen ( 3-8h ),2139.7849462365593,0
Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,9,11940,Achat court terme,Long ( 8-20h ),1447.2727272727273,0
Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,9,11940,Achat court terme,Long ( 8-20h ),1246.3465553235908,0
Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,9,11940,Achat court terme,Long ( 8-20h ),1145.873320537428,0
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,9,11940,Achat court terme,Long ( 8-20h ),1077.6173285198556,0
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,9,11940,Achat court terme,Long ( 8-20h ),961.3526570048309,0
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.17,9,11940,Achat court terme,Long ( 8-20h ),842.6252646436133,0
SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,9,11909,Achat court terme,Très long ( > 20h ),465.55903049257233,0
Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,10,10050,Achat court terme,Court ( < 3h ),3551.236749116608,1
SpiceJet,SG-143,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,10,10995,Achat court terme,Long ( 8-20h ),897.5510204081633,0
Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,10,11100,Achat court terme,Long ( 8-20h ),1049.1493383742911,0
Indigo,6E-2188,Delhi,Afternoon,one,Night,Chennai,Economy,11.25,10,11179,Achat court terme,Long ( 8-20h ),993.6888888888889,0
Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,10,11625,Achat court terme,Moyen ( 3-8h ),2181.0506566604126,0
Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,10,11625,Achat court terme,Long ( 8-20h ),911.7647058823529,0
Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,10,11625,Achat court terme,Long ( 8-20h ),856.0382916053019,0
Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,10,11625,Achat court terme,Long ( 8-20h ),815.7894736842105,0
Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,10,11625,Achat court terme,Long ( 8-20h ),770.8885941644562,0
Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Economy,15.58,10,11625,Achat court terme,Long ( 8-20h ),746.1489088575096,0
Vistara,UK-995,Delhi,Morning,one,Morning,Chennai,Economy,22.5,10,11625,Achat court terme,Très long ( > 20h ),516.6666666666666,0
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,10,11730,Achat court terme,Long ( 8-20h ),848.1561822125814,0
Air_India,AI-764,Delhi,Evening,one,Night,Chennai,Economy,6.25,10,11520,Achat court terme,Moyen ( 3-8h ),1843.2,0
